fpr,tpr,threshold
0.0,0.0,inf
0.007936507936507936,0.0,0.9999999963733046
0.031746031746031744,0.0,0.9999951685865747
0.031746031746031744,0.02702702702702703,0.9999938105991524
0.03968253968253968,0.02702702702702703,0.9999933187914117
0.03968253968253968,0.04054054054054054,0.999991181087266
0.06349206349206349,0.04054054054054054,0.9994183274966119
0.06349206349206349,0.05405405405405406,0.999222043173021
0.07142857142857142,0.05405405405405406,0.9992153516162546
0.07142857142857142,0.06756756756756757,0.9986580201458332
0.10317460317460317,0.06756756756756757,0.9975316839510353
0.10317460317460317,0.08108108108108109,0.9966040900292303
0.1111111111111111,0.08108108108108109,0.9962105068352751
0.1111111111111111,0.0945945945945946,0.9959013515189462
0.12698412698412698,0.0945945945945946,0.9889795127713636
0.12698412698412698,0.12162162162162163,0.9853931432315625
0.14285714285714285,0.12162162162162163,0.9842925068554075
0.14285714285714285,0.13513513513513514,0.9833188750585544
0.15079365079365079,0.13513513513513514,0.9825599940731374
0.15079365079365079,0.1891891891891892,0.9773127529975113
0.16666666666666666,0.1891891891891892,0.9766607634872215
0.16666666666666666,0.21621621621621623,0.9669317405802388
0.2222222222222222,0.21621621621621623,0.9412412721078625
0.2222222222222222,0.25675675675675674,0.924779012267091
0.25396825396825395,0.25675675675675674,0.8983888794478938
0.25396825396825395,0.2702702702702703,0.8852876139403412
0.2698412698412698,0.2702702702702703,0.8688588456565268
0.2698412698412698,0.2972972972972973,0.8504235790166269
0.2777777777777778,0.2972972972972973,0.8437432871337864
0.2777777777777778,0.3108108108108108,0.8257355817911366
0.29365079365079366,0.3108108108108108,0.7823609604930717
0.29365079365079366,0.32432432432432434,0.7603984879460137
0.3333333333333333,0.32432432432432434,0.5262155756472708
0.3333333333333333,0.33783783783783783,0.47914567271545305
0.3412698412698413,0.33783783783783783,0.47473268746097413
0.3412698412698413,0.36486486486486486,0.4451338148295956
0.35714285714285715,0.36486486486486486,0.4430982083250672
0.35714285714285715,0.3783783783783784,0.41932628047508286
0.373015873015873,0.3783783783783784,0.35645040941051753
0.373015873015873,0.3918918918918919,0.3111143641233519
0.38095238095238093,0.3918918918918919,0.2778854773423812
0.38095238095238093,0.40540540540540543,0.265950764741012
0.40476190476190477,0.40540540540540543,0.24170793969640622
0.40476190476190477,0.4189189189189189,0.2402914820142736
0.42857142857142855,0.4189189189189189,0.19759529275300086
0.42857142857142855,0.4594594594594595,0.13572318451929954
0.4603174603174603,0.4594594594594595,0.09394903147658223
0.4603174603174603,0.4864864864864865,0.06328361526673654
0.47619047619047616,0.4864864864864865,0.05348949574308376
0.47619047619047616,0.527027027027027,0.043054711325535955
0.5079365079365079,0.527027027027027,0.02248318775719833
0.5079365079365079,0.5405405405405406,0.021260576402357127
0.5634920634920635,0.5405405405405406,0.01155267494197664
0.5634920634920635,0.581081081081081,0.010081564038530551
0.5714285714285714,0.581081081081081,0.008964107570620874
0.5714285714285714,0.6081081081081081,0.0077053447037407664
0.5793650793650794,0.6081081081081081,0.007614343312048786
0.5793650793650794,0.6486486486486487,0.003611611096589225
0.5873015873015873,0.6486486486486487,0.0033518925011730397
0.5873015873015873,0.6621621621621622,0.003102877131159425
0.5952380952380952,0.6621621621621622,0.002529327318834671
0.5952380952380952,0.6756756756756757,0.0020974816422517123
0.6111111111111112,0.6756756756756757,0.0015935478240382145
0.6111111111111112,0.6891891891891891,0.001577788913789265
0.6349206349206349,0.6891891891891891,0.00110819821850107
0.6349206349206349,0.7027027027027027,0.0010979108512780052
0.6428571428571429,0.7027027027027027,0.001016694000851744
0.6428571428571429,0.7162162162162162,0.0009861656049090126
0.6587301587301587,0.7162162162162162,0.0007790438346095024
0.6587301587301587,0.7432432432432432,0.0006547074358873627
0.6904761904761905,0.7432432432432432,0.00016692586491775306
0.6904761904761905,0.7567567567567568,0.00014967761539960814
0.6984126984126984,0.7567567567567568,0.0001441177255084409
0.6984126984126984,0.7972972972972973,0.0001086416024822223
0.7222222222222222,0.7972972972972973,9.780271005293437e-05
0.7222222222222222,0.8108108108108109,6.976503132688959e-05
0.7301587301587301,0.8108108108108109,5.6198466612834423e-05
0.7301587301587301,0.8243243243243243,5.4100618967093204e-05
0.746031746031746,0.8243243243243243,3.854580484146906e-05
0.746031746031746,0.8378378378378378,3.036619696653018e-05
0.7619047619047619,0.8378378378378378,2.8607139693709043e-05
0.7619047619047619,0.8513513513513513,2.8270620376905055e-05
0.7936507936507936,0.8513513513513513,1.64931072682297e-05
0.7936507936507936,0.8648648648648649,1.4663862607129786e-05
0.8253968253968254,0.8648648648648649,8.862957721273063e-06
0.8253968253968254,0.8918918918918919,8.379849161422008e-06
0.8333333333333334,0.8918918918918919,7.93652678855675e-06
0.8333333333333334,0.9054054054054054,6.566442280484351e-06
0.8888888888888888,0.9054054054054054,1.4371346391859177e-06
0.8888888888888888,0.918918918918919,7.016113655142086e-07
0.9047619047619048,0.918918918918919,5.046634284427169e-07
0.9047619047619048,0.9324324324324325,4.270846466304714e-07
0.9682539682539683,0.9324324324324325,5.3324487575519085e-08
0.9682539682539683,0.9594594594594594,3.3873335843317324e-08
0.9761904761904762,0.9594594594594594,1.865371513342703e-08
0.9761904761904762,0.972972972972973,1.4334808114158875e-09
0.9841269841269841,0.972972972972973,8.560421466265371e-10
0.9841269841269841,0.9864864864864865,7.281133176187992e-10
0.9920634920634921,0.9864864864864865,5.925787577449972e-11
0.9920634920634921,1.0,8.141874037237044e-12
1.0,1.0,1.9392733309536463e-13
