model,fpr,tpr,threshold
rule,0.0,0.0,inf
rule,0.004672897196261682,0.0,0.9999999988747823
rule,0.014018691588785047,0.0,0.999999313121404
rule,0.014018691588785047,0.007352941176470588,0.9999966440896136
rule,0.028037383177570093,0.007352941176470588,0.9999613035473148
rule,0.028037383177570093,0.014705882352941176,0.9999593422445487
rule,0.04672897196261682,0.014705882352941176,0.9999334061529269
rule,0.04672897196261682,0.022058823529411766,0.999926275434844
rule,0.0514018691588785,0.022058823529411766,0.9999233032852134
rule,0.0514018691588785,0.03676470588235294,0.9998852518007401
rule,0.06074766355140187,0.03676470588235294,0.9998122539628221
rule,0.06074766355140187,0.04411764705882353,0.9998075083484949
rule,0.06542056074766354,0.04411764705882353,0.9997354161547365
rule,0.06542056074766354,0.051470588235294115,0.9996834737362741
rule,0.09345794392523364,0.051470588235294115,0.9993072941766679
rule,0.09345794392523364,0.058823529411764705,0.9992600913026387
rule,0.102803738317757,0.058823529411764705,0.9990705093377773
rule,0.102803738317757,0.08088235294117647,0.998863613057241
rule,0.11682242990654206,0.08088235294117647,0.9983039809626105
rule,0.11682242990654206,0.08823529411764706,0.9982874837680678
rule,0.12149532710280374,0.08823529411764706,0.9981243173971575
rule,0.12149532710280374,0.09558823529411764,0.9980281539271277
rule,0.14018691588785046,0.09558823529411764,0.997114410193644
rule,0.14018691588785046,0.11764705882352941,0.9961046934573419
rule,0.14485981308411214,0.11764705882352941,0.9940074683859076
rule,0.14485981308411214,0.125,0.9936486826184686
rule,0.14953271028037382,0.125,0.9934583666542108
rule,0.14953271028037382,0.1323529411764706,0.9933946240540668
rule,0.1542056074766355,0.1323529411764706,0.9913456874296466
rule,0.1542056074766355,0.15441176470588236,0.9835875811409551
rule,0.17757009345794392,0.15441176470588236,0.9820969396755952
rule,0.17757009345794392,0.16176470588235295,0.9813925809976409
rule,0.19626168224299065,0.16176470588235295,0.9722801290077329
rule,0.19626168224299065,0.16911764705882354,0.9690330760385978
rule,0.205607476635514,0.16911764705882354,0.9662213081873463
rule,0.205607476635514,0.17647058823529413,0.9645357529426719
rule,0.21495327102803738,0.17647058823529413,0.9640556938820152
rule,0.21495327102803738,0.19852941176470587,0.9502249546955084
rule,0.22429906542056074,0.19852941176470587,0.9450817212107183
rule,0.22429906542056074,0.22058823529411764,0.9337129878658008
rule,0.2336448598130841,0.22058823529411764,0.9286685586169132
rule,0.2336448598130841,0.23529411764705882,0.9191911952553876
rule,0.2383177570093458,0.23529411764705882,0.9150321068718588
rule,0.2383177570093458,0.25735294117647056,0.903840336860129
rule,0.24766355140186916,0.25735294117647056,0.8933907987517887
rule,0.24766355140186916,0.2647058823529412,0.8882767830624404
rule,0.2757009345794392,0.2647058823529412,0.84534892989307
rule,0.2757009345794392,0.2867647058823529,0.8203618006820221
rule,0.29439252336448596,0.2867647058823529,0.7879147058866763
rule,0.29439252336448596,0.29411764705882354,0.7867511028978341
rule,0.29906542056074764,0.29411764705882354,0.7797368391579331
rule,0.29906542056074764,0.3088235294117647,0.7535939072799263
rule,0.32710280373831774,0.3088235294117647,0.7076963888880068
rule,0.32710280373831774,0.3161764705882353,0.6973505723393453
rule,0.3411214953271028,0.3161764705882353,0.6753535044374027
rule,0.3411214953271028,0.3382352941176471,0.582743274402602
rule,0.34579439252336447,0.3382352941176471,0.5808215056577598
rule,0.34579439252336447,0.34558823529411764,0.5590685539217751
rule,0.3598130841121495,0.34558823529411764,0.5363477167297516
rule,0.3598130841121495,0.35294117647058826,0.5345227575778005
rule,0.3691588785046729,0.35294117647058826,0.49456960789720483
rule,0.3691588785046729,0.3602941176470588,0.4940929033123418
rule,0.37850467289719625,0.3602941176470588,0.4734499735269457
rule,0.37850467289719625,0.36764705882352944,0.47312043776741664
rule,0.3878504672897196,0.36764705882352944,0.4497277047065162
rule,0.3878504672897196,0.3897058823529412,0.39626726841442567
rule,0.3925233644859813,0.3897058823529412,0.3888148577556492
rule,0.3925233644859813,0.40441176470588236,0.3706882397296306
rule,0.397196261682243,0.40441176470588236,0.33720919909839836
rule,0.397196261682243,0.4117647058823529,0.32505930555212026
rule,0.40654205607476634,0.4117647058823529,0.32386460700267494
rule,0.40654205607476634,0.41911764705882354,0.32289330360367885
rule,0.4205607476635514,0.41911764705882354,0.3033392824518495
rule,0.4205607476635514,0.4338235294117647,0.2503742607109113
rule,0.4252336448598131,0.4338235294117647,0.24807422850181077
rule,0.4252336448598131,0.4411764705882353,0.2428443302557581
